roundId,timestamp,price,next_price,label
55340232221131917916,1769891190,77487.686,77808.47,1
55340232221131917994,1769893668,77808.47,78067.503074,1
55340232221131918072,1769896180,78067.503074,78186.5467,1
55340232221131918150,1769898760,78186.5467,78118.51,0
55340232221131918228,1769901194,78118.51,78681.12507476,1
55340232221131918306,1769903728,78681.12507476,78814.198593,1
55340232221131918384,1769906204,78814.198593,78379.98,0
55340232221131918462,1769908750,78379.98,78375.643053,0
55340232221131918540,1769911316,78375.643053,78699.7,1
55340232221131918618,1769913860,78699.7,78699.79583409,1
55340232221131918696,1769916460,78699.79583409,78776.69222606,1
55340232221131918774,1769919024,78776.69222606,78933.773,1
55340232221131918852,1769921614,78933.773,78740.532009,0
55340232221131918930,1769924180,78740.532009,78636.86,0
55340232221131919008,1769926768,78636.86,78218.58682439,0
55340232221131919086,1769929344,78218.58682439,78501.61981,1
55340232221131919164,1769931854,78501.61981,78282.669238,0
55340232221131919242,1769934420,78282.669238,78693.66353177,1
55340232221131919320,1769937022,78693.66353177,78730.4,1
55340232221131919398,1769939610,78730.4,78457.91233886,0
55340232221131919476,1769942192,78457.91233886,78365.41,0
55340232221131919554,1769944780,78365.41,78551.5018928,1
55340232221131919632,1769947400,78551.5018928,78405.01,0
55340232221131919710,1769950064,78405.01,78581.981,1
55340232221131919788,1769952700,78581.981,78111.18,0
55340232221131919866,1769955288,78111.18,78207.34060348,1
55340232221131919944,1769957754,78207.34060348,76889.17,0
55340232221131920022,1769960134,76889.17,77476.78,1
55340232221131920100,1769962558,77476.78,77291.92,0
55340232221131920178,1769964918,77291.92,77308.375,1
55340232221131920256,1769967436,77308.375,78172.112558,1
55340232221131920334,1769970012,78172.112558,77767.95,0
55340232221131920412,1769972634,77767.95,77153.32,0
55340232221131920490,1769975222,77153.32,76592.47,0
55340232221131920568,1769977786,76592.47,76587.14,0
55340232221131920646,1769980288,76587.14,76713.723,1
55340232221131920724,1769982720,76713.723,77033.528,1
55340232221131920802,1769984978,77033.528,75927.74,0
55340232221131920880,1769987350,75927.74,77205.938802,1
55340232221131920958,1769989428,77205.938802,77786.79951549,1
55340232221131921036,1769991706,77786.79951549,77721.39230905,0
55340232221131921114,1769994186,77721.39230905,77658.22,0
55340232221131921192,1769996408,77658.22,77117.93,0
55340232221131921270,1769998866,77117.93,76358.85,0
55340232221131921348,1770001452,76358.85,74685.12,0
55340232221131921426,1770003622,74685.12,75472.16312902,1
55340232221131921504,1770005738,75472.16312902,75955.82,1
55340232221131921582,1770007972,75955.82,75128.70632021,0
55340232221131921660,1770010340,75128.70632021,75473.600263,1
55340232221131921738,1770012576,75473.600263,76124.96,1
55340232221131921816,1770014756,76124.96,76359.41160166,1
55340232221131921894,1770017170,76359.41160166,76712.649624,1
55340232221131921972,1770019646,76712.649624,76755.23,1
55340232221131922050,1770022014,76755.23,77183.277,1
55340232221131922128,1770024568,77183.277,77641.44901,1
55340232221131922206,1770027058,77641.44901,77497.79,0
55340232221131922284,1770029700,77497.79,77838.55880368,1
55340232221131922362,1770032332,77838.55880368,77968.64812564,1
55340232221131922440,1770034954,77968.64812564,77764.0,0
55340232221131922518,1770037532,77764.0,77859.29,1
55340232221131922596,1770040086,77859.29,78188.72,1
55340232221131922674,1770042620,78188.72,77768.885885,0
55340232221131922752,1770044628,77768.885885,79192.21,1
55340232221131922830,1770046830,79192.21,79123.257,0
55340232221131922908,1770049252,79123.257,78666.668,0
55340232221131922986,1770051686,78666.668,78759.247,1
55340232221131923064,1770054186,78759.247,78438.5,0
55340232221131923142,1770056774,78438.5,78337.04,0
55340232221131923220,1770059396,78337.04,78307.85404903,0
55340232221131923298,1770061962,78307.85404903,78227.91,0
55340232221131923376,1770064582,78227.91,78308.705763,1
55340232221131923454,1770067104,78308.705763,78531.047543,1
55340232221131923532,1770069792,78531.047543,78697.55,1
55340232221131923610,1770072380,78697.55,78542.0,0
55340232221131923688,1770074978,78542.0,78345.318,0
55340232221131923766,1770077576,78345.318,78892.09237958,1
55340232221131923844,1770080164,78892.09237958,78798.09866841,0
55340232221131923922,1770082730,78798.09866841,78693.79,0
55340232221131924000,1770085340,78693.79,77686.12814,0
55340232221131924078,1770087950,77686.12814,78478.068944,1
55340232221131924156,1770090560,78478.068944,78528.046,1
55340232221131924234,1770093152,78528.046,78421.0,0
55340232221131924312,1770095740,78421.0,78198.67577051,0
55340232221131924390,1770098328,78198.67577051,78421.493378,1
